"Obs","doby","male","raceeth","lifetime_earn","slifetime_earn","weight"
"3307791",2004,0,1,2220768.56,5929718.47,2.37893
"3307792",2004,0,1,1481224.59,1033115.54,2.37893
"3307793",2004,0,1,1648615.66,4679740.69,2.37893
"3307794",2004,0,1,1503735.20,2055387.98,2.37893
"3307795",2004,0,3,1381112.98,923860.05,2.37893
"3307796",2004,0,3,52659.33,0.00,2.37893
"3307797",2004,0,3,860879.15,1620755.00,2.37893
"3307798",2004,0,3,1446272.59,2013832.53,2.37893
"3307799",2004,0,4,4222807.42,873228.01,2.37893
"3307801",2004,0,3,736036.15,932196.37,2.37893
"3307802",2004,0,2,1080096.75,2507509.57,2.37893
"3307804",2004,0,4,1048147.85,2638754.12,2.37893
"3307805",2004,0,4,3456942.20,2873273.22,2.37893
"3307806",2004,0,4,2297419.02,2224730.63,2.37893
"3307808",2004,0,3,1705901.61,2158956.94,2.37893
"3307820",2004,0,1,3547817.40,2961010.73,2.37893
"3307821",2004,0,1,1964950.20,0.00,2.37893
"3307822",2004,0,1,30971334.25,2155852.90,2.37893
"3307823",2004,0,1,2150578.55,529377.71,2.37893
"3307826",2004,0,1,1305741.15,2328619.25,2.37893
"3307828",2004,0,1,1980781.65,6243865.88,2.37893
"3307829",2004,0,1,2669634.70,2020192.03,2.37893
"3307831",2004,0,1,786718.66,645901.21,2.37893
"3307835",2004,0,4,634158.01,288515.94,2.37893
"3307836",2004,0,1,5972594.61,2310449.26,2.37893
"3307837",2004,0,1,4590556.31,3548078.17,2.37893
"3307839",2004,0,1,3022056.86,26376815.87,2.37893
"3307841",2004,0,1,5965755.63,1882024.37,2.37893
"3307845",2004,0,1,4031299.05,1505375.54,2.37893
"3307846",2004,0,1,4473157.96,959914.02,2.37893
"3307847",2004,0,1,2608252.09,512368.58,2.37893
"3307849",2004,0,3,451221.50,4311100.13,2.37893
"3307850",2004,0,1,1734149.22,870342.69,2.37893
"3307854",2004,0,1,2733953.11,34536446.79,2.37893
"3307856",2004,0,2,131631.51,1229687.95,2.37893
"3307858",2004,0,1,1262705.19,3589835.51,2.37893
"3307859",2004,0,1,573549.30,219941.04,2.37893
"3307860",2004,0,3,1937829.80,0.00,2.37893
"3307861",2004,0,2,1235046.42,1459454.25,2.37893
"3307862",2004,0,2,619588.36,1008022.45,2.37893
"3307863",2004,0,2,3339022.30,977461.53,2.37893
"3307864",2004,0,2,825641.14,1970771.33,2.37893
"3307866",2004,0,2,1702688.21,207726.77,2.37893
"3307867",2004,0,2,6049110.47,2226892.52,2.37893
"3307868",2004,0,1,3813183.42,3011710.06,2.37893
"3307870",2004,0,1,3154277.21,4426286.11,2.37893
"3307875",2004,0,1,1908841.93,0.00,2.37893
"3307876",2004,0,1,7057023.56,7791890.44,2.37893
"3307877",2004,0,1,4140319.01,5316001.71,2.37893
"3307878",2004,0,1,1573984.09,5346722.46,2.37893
"3307882",2004,0,2,12705847.40,11127918.06,2.37893
"3307883",2004,0,1,3694893.40,2277011.42,2.37893
"3307885",2004,0,1,2037689.06,1478103.73,2.37893
"3307886",2004,0,1,3143686.46,6129512.69,2.37893
"3307888",2004,0,1,410944.68,2739555.52,2.37893
"3307892",2004,0,2,1471870.41,663970.26,2.37893
"3307893",2004,0,2,1061851.05,246329.59,2.37893
"3307895",2004,0,1,238287.69,2309666.94,2.37893
"3307896",2004,0,3,786844.84,709504.60,2.37893
"3307897",2004,0,3,2120421.41,34548.22,2.37893
"3307898",2004,0,1,1705489.42,3070627.95,2.37893
"3307899",2004,0,1,4176120.63,6044744.63,2.37893
"3307900",2004,0,2,798453.44,6178849.27,2.37893
"3307908",2004,0,3,3720836.11,232104.84,2.37893
"3307909",2004,0,3,2572181.28,87845129.77,2.37893
"3307912",2004,0,4,4523403.04,4338615.89,2.37893
"3307913",2004,0,4,14590437.44,279775.84,2.37893
"3307914",2004,0,1,879705.28,1878516.55,2.37893
"3307916",2004,0,3,1259777.80,806697.24,2.37893
"3307917",2004,0,1,1468648.60,3187302.86,2.37893
"3307920",2004,0,1,503325.64,3890876.97,2.37893
"3307921",2004,0,1,5379369.56,894493.64,2.37893
"3307929",2004,0,1,2568084.62,1269636.70,2.37893
"3307930",2004,0,1,2953885.74,3421678.95,2.37893
"3307932",2004,0,2,1735621.33,85067030.31,2.37893
"3307934",2004,0,4,3316713.59,488074.62,2.37893
"3307935",2004,0,2,990062.75,4122249.97,2.37893
"3307937",2004,0,1,2328669.72,2251657.55,2.37893
"3307939",2004,0,1,1415164.89,10312110.59,2.37893
"3307940",2004,0,3,1704412.68,0.00,2.37893
"3307943",2004,0,1,3907305.67,3543022.54,2.37893
"3307949",2004,0,3,1628199.65,6318043.20,2.37893
"3307950",2004,0,3,1811649.29,5227666.94,2.37893
"3307951",2004,0,2,633745.82,47671.00,2.37893
"3307952",2004,0,2,1227366.23,21459.10,2.37893
"3307955",2004,0,3,2013075.44,1147948.22,2.37893
"3307959",2004,0,1,2432760.23,2954987.72,2.37893
"3307960",2004,0,1,1043235.22,719119.55,2.37893
"3307961",2004,0,1,1729270.24,615491.70,2.37893
"3307962",2004,0,1,1728933.76,1265254.03,2.37893
"3307963",2004,0,1,1714910.90,2004133.45,2.37893
"3307964",2004,0,1,6475928.67,3132204.04,2.37893
"3307965",2004,0,1,3075910.70,3471099.65,2.37893
"3307971",2004,0,1,931128.04,251637.59,2.37893
"3307972",2004,0,4,2838380.10,3452197.81,2.37893
"3307973",2004,0,4,1281977.16,1047129.99,2.37893
"3307974",2004,0,4,4272909.49,4934827.21,2.37893
"3307975",2004,0,4,1508025.34,2184882.83,2.37893
"3307976",2004,0,1,2801510.16,7444103.31,2.37893
"3307978",2004,0,1,1726519.51,3531245.69,2.37893
"3307979",2004,0,1,1938999.07,83817.51,2.37893
"3307983",2004,0,3,2875014.51,651528.86,2.37893
"3307984",2004,0,3,272003.12,4050747.68,2.37893
"3307994",2004,0,1,5129616.27,346550.56,2.37893
"3307996",2004,0,1,796619.62,1351082.02,2.37893
"3308010",2004,0,1,1157790.30,2358826.87,2.37893
"3308011",2004,0,3,992182.59,1079642.50,2.37893
"3308012",2004,0,3,2293961.67,591290.28,2.37893
"3308013",2004,0,4,7595082.49,2547323.72,2.37893
"3308014",2004,0,4,1782072.58,1687639.09,2.37893
"3308016",2004,0,3,2189198.20,2212449.06,2.37893
"3308017",2004,0,3,1966901.79,3263684.13,2.37893
"3308018",2004,0,3,2148736.32,44937.09,2.37893
"3308021",2004,0,3,2214753.96,2748775.11,2.37893
"3308022",2004,0,3,148085.45,3944234.50,2.37893
"3308023",2004,0,3,2267665.65,1532226.76,2.37893
"3308024",2004,0,3,3847613.88,1129458.57,2.37893
"3308026",2004,0,3,5516342.71,909071.69,2.37893
"3308031",2004,0,3,1308550.77,673038.43,2.37893
"3308033",2004,0,3,3605010.82,1640868.18,2.37893
"3308034",2004,0,3,1209448.60,5875780.51,2.37893
"3308036",2004,0,3,3323813.35,0.00,2.37893
"3308037",2004,0,4,1067461.88,3218839.57,2.37893
"3308039",2004,0,3,3603168.58,543013.62,2.37893
"3308040",2004,0,4,2035964.59,0.00,2.37893
"3308041",2004,0,1,974567.79,1769345.17,2.37893
"3308042",2004,0,3,2165341.67,4105215.60,2.37893
"3308044",2004,0,3,1541126.69,1014466.06,2.37893
"3308048",2004,0,3,2036570.26,198894.13,2.37893
"3308050",2004,0,4,6408043.55,1614370.27,2.37893
"3308051",2004,0,3,934038.61,378423.76,2.37893
"3308053",2004,0,3,1851202.67,1555250.49,2.37893
"3308054",2004,0,3,3497740.56,0.00,2.37893
"3308057",2004,0,4,2538482.68,965247.25,2.37893
"3308058",2004,0,3,7238967.45,1131098.92,2.37893
"3308059",2004,0,3,1917447.44,776506.45,2.37893
"3308060",2004,0,4,1087432.05,1890932.71,2.37893
"3308064",2004,0,3,2403612.53,4950372.65,2.37893
"3308069",2004,0,1,1362656.98,1011404.08,2.37893
"3308071",2004,0,2,4766830.48,1372398.11,2.37893
"3308073",2004,0,3,1522510.86,349032.11,2.37893
"3308075",2004,0,4,1310107.00,4235105.81,2.37893
"3308083",2004,0,4,969528.98,5455313.41,2.37893
"3308085",2004,0,3,601208.07,0.00,2.37893
"3308086",2004,0,3,993006.97,2258580.66,2.37893
"3308088",2004,0,1,2179381.36,662397.21,2.37893
"3308090",2004,0,1,2776450.71,726681.97,2.37893
"3308092",2004,0,3,2364589.11,321987.43,2.37893
"3308093",2004,0,2,4359587.09,2896010.95,2.37893
"3308097",2004,0,1,1565050.51,8149141.11,2.37893
"3308098",2004,0,1,2976867.42,0.00,2.37893
"3308099",2004,0,3,431327.04,2994246.68,2.37893
"3308100",2004,0,3,783345.43,95888.78,2.37893
"3308101",2004,0,2,1876590.19,178696.84,2.37893
"3308104",2004,0,3,2542116.67,1946763.38,2.37893
"3308109",2004,0,4,330348.99,3885282.97,2.37893
"3308110",2004,0,4,978395.26,4797929.77,2.37893
"3308111",2004,0,3,2873803.18,3402381.74,2.37893
"3308115",2004,0,1,881412.92,1550253.75,2.37893
"3308116",2004,0,4,617931.19,390671.68,2.37893
"3308117",2004,0,3,5989.37,0.00,2.37893
"3308118",2004,0,3,399008.01,27393830.78,2.37893
"3308130",2004,0,3,955859.42,2479177.84,2.37893
"3308131",2004,0,3,231558.06,68339.36,2.37893
"3308132",2004,0,4,669295.07,28971.05,2.37893
"3308133",2004,0,3,64377.30,64722.19,2.37893
"3308134",2004,0,3,378432.17,0.00,2.37893
"3308136",2004,0,3,475246.27,807715.09,2.37893
"3308141",2004,0,3,15747.33,50186.19,2.37893
"3308144",2004,0,1,700638.31,921933.69,2.37893
"3308146",2004,0,4,203975.00,1826866.66,2.37893
"3308147",2004,0,3,233265.70,2826695.79,2.37893
"3308148",2004,0,3,152905.54,3618806.55,2.37893
"3308150",2004,0,3,200021.34,484852.82,2.37893
"3308153",2004,0,2,1166564.05,2165156.61,2.37893
"3308154",2004,0,1,227966.12,1096777.82,2.37893
"3308156",2004,0,3,1251845.25,983139.65,2.37893
"3308157",2004,0,3,824547.57,1902751.62,2.37893
"3308158",2004,0,2,2573459.91,3430065.75,2.37893
"3308160",2004,0,3,2337182.70,0.00,2.37893
"3308165",2004,0,3,575433.60,500179.54,2.37893
"3308166",2004,0,1,565330.74,718757.83,2.37893
"3308176",2004,0,3,1278578.70,4533724.61,2.37893
"3308177",2004,0,3,1848283.70,2068813.58,2.37893
"3308181",2004,0,1,6187732.38,843121.34,2.37893
"3308184",2004,0,1,3232795.14,411230.69,2.37893
"3308185",2004,0,4,683259.05,2457365.43,2.37893
"3308186",2004,0,3,91312.63,0.00,2.37893
"3308193",2004,0,3,1721716.23,0.00,2.37893
"3308194",2004,0,4,1062608.13,664601.16,2.37893
"3308195",2004,0,4,1144221.69,1034318.46,2.37893
"3308198",2004,0,4,1394000.21,1199101.80,2.37893
"3308199",2004,0,4,2684969.84,5331950.93,2.37893
"3308200",2004,0,4,855192.61,686497.68,2.37893
"3308201",2004,0,1,92221.13,1291104.21,2.37893
"3308202",2004,0,2,3024058.93,296885.92,2.37893
"3308206",2004,0,1,1765475.64,1742048.12,2.37893
"3308207",2004,0,1,4113350.03,1133664.59,2.37893
"3308210",2004,0,4,1473418.23,4270537.30,2.37893
"3308212",2004,0,4,2736131.83,5903952.41,2.37893
"3308213",2004,0,4,3467810.54,1177440.81,2.37893
"3308218",2004,0,4,2062353.14,1369622.14,2.37893
"3308221",2004,0,3,92608.08,692217.87,2.37893
"3308222",2004,0,3,3315191.01,520864.73,2.37893
"3308223",2004,0,3,1553980.28,637775.18,2.37893
"3308224",2004,0,1,697736.16,2648663.50,2.37893
"3308225",2004,0,4,677437.92,3866616.66,2.37893
"3308228",2004,0,3,87047.73,1372911.25,2.37893
"3308232",2004,0,4,4537804.45,88696.49,2.37893
"3308235",2004,0,1,1202189.02,3208021.70,2.37893
"3308237",2004,0,1,1208548.51,0.00,2.37893
"3308239",2004,0,3,6482767.65,0.00,2.37893
"3308241",2004,0,3,1699087.86,850666.94,2.37893
"3308243",2004,0,1,1223715.41,1181882.36,2.37893
"3308244",2004,0,1,1779246.14,2215889.58,2.37893
"3308251",2004,0,1,648694.00,1118724.81,2.37893
"3308252",2004,0,1,4135894.28,15641092.07,2.37893
"3308253",2004,0,1,3377919.55,2841896.33,2.37893
"3308254",2004,0,1,1211400.19,194368.46,2.37893
"3308258",2004,0,3,1816990.93,1364028.14,2.37893
"3308259",2004,0,3,3567812.80,1587384.46,2.37893
"3308260",2004,0,3,885627.35,0.00,2.37893
"3308265",2004,0,1,2515879.54,2509107.85,2.37893
"3308266",2004,0,1,1896955.73,1780709.83,2.37893
"3308267",2004,0,4,5408189.19,2568934.24,2.37893
"3308268",2004,0,4,5917192.96,1685628.61,2.37893
"3308270",2004,0,4,5910673.63,2254340.99,2.37893
"3308275",2004,0,4,4255050.75,638650.03,2.37893
"3308277",2004,0,3,825716.85,886762.98,2.37893
"3308278",2004,0,4,1176835.14,2809821.24,2.37893
"3308279",2004,0,4,240769.24,3866751.26,2.37893
"3308280",2004,0,2,3216147.72,2936649.48,2.37893
"3308282",2004,0,1,1463996.75,2110764.40,2.37893
"3308286",2004,0,3,127265.66,406730.26,2.37893
"3308289",2004,0,3,86568.24,0.00,2.37893
"3308290",2004,0,4,6753365.96,0.00,2.37893
"3308291",2004,0,1,3507532.17,4137198.15,2.37893
"3308294",2004,0,3,2395637.93,0.00,2.37893
"3308295",2004,0,4,6316915.99,5865913.20,2.37893
"3308296",2004,0,4,5783155.61,6313988.60,2.37893
"3308298",2004,0,4,3012298.90,1309778.93,2.37893
"3308300",2004,0,1,1239908.58,4129694.62,2.37893
"3308302",2004,0,3,305121.30,0.00,2.37893
"3308303",2004,0,3,1159607.30,1783864.34,2.37893
"3308304",2004,0,4,2185724.03,4929266.86,2.37893
"3308305",2004,0,2,2958848.84,2072069.04,2.37893
"3308309",2004,0,3,636269.43,857388.15,2.37893
"3308311",2004,0,2,3697072.12,339879.82,2.37893
"3308312",2004,0,2,1147822.04,4551995.55,2.37893
"3308314",2004,0,3,545713.88,2359037.17,2.37893
"3308318",2004,0,3,38417.76,946723.95,2.37893
"3308319",2004,0,4,5962104.81,2599882.11,2.37893
"3308320",2004,0,4,4150346.16,10503778.79,2.37893
"3308321",2004,0,4,3547716.46,2274664.47,2.37893
"3308323",2004,0,4,3363072.31,2411889.98,2.37893
"3308328",2004,0,4,1775233.60,4070827.20,2.37893
"3308329",2004,0,3,67414.04,448462.36,2.37893
"3308332",2004,0,3,1471508.70,0.00,2.37893
"3308336",2004,0,4,2796118.04,6337744.18,2.37893
"3308339",2004,0,2,909694.18,525020.28,2.37893
"3308340",2004,0,3,506438.09,919401.67,2.37893
"3308342",2004,0,2,2008600.24,1732845.36,2.37893
"3308344",2004,0,1,2606081.78,3115909.93,2.37893
"3308346",2004,0,3,192299.10,457656.71,2.37893
"3308352",2004,0,1,863924.30,1290641.55,2.37893
"3308353",2004,0,3,1399897.05,0.00,2.37893
"3308354",2004,0,3,607718.98,1004800.64,2.37893
"3308359",2004,0,2,3555993.90,5406935.80,2.37893
"3308360",2004,0,3,394658.99,782605.17,2.37893
"3308361",2004,0,1,3563228.25,524826.80,2.37893
"3308365",2004,0,1,215928.50,1030903.18,2.37893
"3308366",2004,0,3,2132383.32,2549275.32,2.37893
"3308367",2004,0,3,1367704.20,0.00,2.37893
"3308369",2004,0,4,255263.17,1190773.88,2.37893
"3308370",2004,0,2,1627762.23,1172612.30,2.37893
"3308371",2004,0,1,4067714.75,723047.97,2.37893
"3308373",2004,0,1,1747558.00,1519238.58,2.37893
"3308374",2004,0,1,1774106.38,2143874.16,2.37893
"3308378",2004,0,4,2077772.40,0.00,2.37893
"3308380",2004,0,1,3156254.04,4698297.64,2.37893
"3308382",2004,0,4,1778430.17,2483619.39,2.37893
"3308383",2004,0,4,1334358.89,0.00,2.37893
"3308384",2004,0,4,915229.30,462081.44,2.37893
"3308387",2004,0,2,1414643.35,365494.47,2.37893
"3308388",2004,0,3,1628300.60,0.00,2.37893
"3308389",2004,0,3,17497.03,682434.67,2.37893
"3308390",2004,0,3,0.00,604270.05,2.37893
"3308392",2004,0,4,1712244.28,0.00,2.37893
"3308393",2004,0,3,325436.36,2437487.80,2.37893
"3308397",2004,0,4,1329101.37,4921267.01,2.37893
"3308402",2004,0,3,1800436.05,1098451.81,2.37893
"3308403",2004,0,4,359353.68,406763.90,2.37893
"3308404",2004,0,4,1601827.93,2336341.50,2.37893
"3308406",2004,0,3,1414954.59,0.00,2.37893
"3308408",2004,0,4,4118851.50,1993080.04,2.37893
"3308411",2004,0,1,400160.46,2229298.37,2.37893
"3308414",2004,0,4,2818090.27,13227486.04,2.37893
"3308415",2004,0,4,1330438.89,2672175.13,2.37893
"3308416",2004,0,3,171201.72,336237.41,2.37893
"3308426",2004,0,1,3512503.68,2547550.85,2.37893
"3308432",2004,0,3,1215362.26,533154.71,2.37893
"3308436",2004,0,4,59868.45,478720.44,2.37893
"3308438",2004,0,1,1296925.34,1896072.46,2.37893
"3308439",2004,0,1,374873.88,2530575.36,2.37893
"3308441",2004,0,1,2631873.08,2107786.54,2.37893
"3308443",2004,0,2,785137.19,0.00,2.37893
"3308444",2004,0,1,1249826.36,1057745.98,2.37893
"3308445",2004,0,1,1392982.36,1300004.15,2.37893
"3308447",2004,0,3,1216338.06,639937.07,2.37893
"3308449",2004,0,4,602562.41,920259.70,2.37893
"3308451",2004,0,3,529184.23,1764087.65,2.37893
"3308452",2004,0,3,1353243.91,0.00,2.37893
"3308454",2004,0,4,2210001.16,2113414.19,2.37893
"3308455",2004,0,3,302648.16,0.00,2.37893
"3308457",2004,0,3,606297.35,0.00,2.37893
"3308464",2004,0,1,925895.76,1970224.54,2.37893
"3308465",2004,0,3,417009.76,1393916.09,2.37893
"3308470",2004,0,1,758370.10,1786345.89,2.37893
"3308473",2004,0,3,527089.64,552115.44,2.37893
"3308475",2004,0,3,451566.40,1187812.85,2.37893
"3308476",2004,0,3,0.00,528292.56,2.37893
"3308477",2004,0,1,277378.41,257837.25,2.37893
"3308478",2004,0,3,195798.50,377002.13,2.37893
"3308480",2004,0,4,4395329.83,0.00,2.37893
"3308482",2004,0,1,480066.37,2192722.84,2.37893
"3308485",2004,0,1,369338.76,1190218.69,2.37893
"3308487",2004,0,2,2380773.86,351387.48,2.37893
"3308490",2004,0,4,609552.81,879251.03,2.37893
"3308493",2004,0,3,114344.78,411079.28,2.37893
"3308495",2004,0,3,211958.02,109238.67,2.37893
"3308496",2004,0,2,1506250.40,1013574.39,2.37893
"3308497",2004,0,4,338845.14,1318022.72,2.37893
"3308498",2004,0,4,400606.30,1240699.31,2.37893
"3308499",2004,0,4,488436.34,596396.39,2.37893
"3308501",2004,0,2,622179.27,0.00,2.37893
"3308502",2004,0,2,820434.09,1687008.18,2.37893
"3308503",2004,0,2,722989.09,0.00,2.37893
"3308504",2004,0,3,799563.83,0.00,2.37893
"3308511",2004,0,3,103468.02,427751.93,2.37893
"3308515",2004,0,3,485458.48,1183741.42,2.37893
"3308517",2004,0,1,587050.62,159870.71,2.37893
"3308518",2004,0,3,123808.32,916936.94,2.37893
"3308519",2004,0,1,279195.41,668596.87,2.37893
"3308522",2004,0,3,572178.14,0.00,2.37893
"3308523",2004,0,4,740435.64,0.00,2.37893
"3308528",2004,0,4,987522.32,0.00,2.37893
"3308532",2004,0,4,569469.47,2765128.11,2.37893
"3308534",2004,0,4,849321.01,1748062.73,2.37893
"3308535",2004,0,4,1259449.73,1462297.52,2.37893
"3308537",2004,0,3,137200.27,794365.19,2.37893
"3308538",2004,0,3,0.00,272491.02,2.37893
"3308540",2004,0,3,34043.50,456983.75,2.37893
"3308542",2004,0,3,276066.13,0.00,2.37893
"3308543",2004,0,3,346802.93,0.00,2.37893
"3308545",2004,0,1,461652.43,150625.88,2.37893
"3308547",2004,0,4,659343.64,0.00,2.37893
"3308551",2004,0,1,225425.69,0.00,2.37893
"3308552",2004,0,3,212504.80,199558.68,2.37893
"3308553",2004,0,3,361137.03,212942.23,2.37893
"3308557",2004,0,1,1005196.00,0.00,2.37893
"3308558",2004,0,1,66522.36,0.00,2.37893
"3308559",2004,0,2,346062.67,0.00,2.37893
"3308560",2004,0,3,55056.76,0.00,2.37893
"3308563",2004,0,3,12416.16,0.00,2.37893
"3388950",2005,0,1,4080795.46,1184919.11,2.46200
"3388951",2005,0,1,4791267.44,142836.34,2.46200
"3388956",2005,0,1,2220911.57,3334143.32,2.46200
"3388960",2005,0,1,1660804.70,421627.97,2.46200
"3388966",2005,0,1,406393.77,838705.03,2.46200
"3388971",2005,0,1,3339426.08,713483.49,2.46200
"3388972",2005,0,1,3429804.97,605515.03,2.46200
"3388981",2005,0,1,5701735.53,1407577.24,2.46200
"3388982",2005,0,1,6351497.86,4108715.00,2.46200
"3388987",2005,0,1,2760551.96,0.00,2.46200
"3388988",2005,0,1,1259180.55,226519.25,2.46200
"3388992",2005,0,1,3628404.69,5104380.17,2.46200
"3388993",2005,0,1,4216060.97,173901.98,2.46200
"3389004",2005,0,2,2316329.27,38790294.62,2.46200
"3389006",2005,0,1,3540347.51,513933.22,2.46200
"3389007",2005,0,2,2939526.40,1480173.09,2.46200
"3389013",2005,0,1,4949026.73,830478.06,2.46200
"3389017",2005,0,1,2136900.58,1567565.71,2.46200
"3389018",2005,0,1,8616034.24,240819.71,2.46200
"3389019",2005,0,1,3506514.31,5074265.09,2.46200
"3389022",2005,0,2,1659097.05,2797783.62,2.46200
"3389023",2005,0,1,512452.70,1118607.05,2.46200
"3389028",2005,0,2,80351.75,853476.56,2.46200
"3389031",2005,0,1,1607278.92,2076535.83,2.46200
"3389033",2005,0,3,980422.56,1113803.77,2.46200
"3389034",2005,0,3,3374857.57,4120660.09,2.46200
"3389035",2005,0,3,886914.39,2701507.90,2.46200
"3389036",2005,0,4,722728.31,488570.93,2.46200
"3389038",2005,0,4,117894.66,24119337.19,2.46200
"3389040",2005,0,3,1512441.65,2883813.50,2.46200
"3389042",2005,0,1,2537220.87,12524795.19,2.46200
"3389047",2005,0,1,1703849.07,4742124.34,2.46200
"3389048",2005,0,3,3055141.39,5107677.69,2.46200
"3389057",2005,0,1,3544444.17,512545.23,2.46200
"3389059",2005,0,4,2337662.19,12818543.42,2.46200
"3389062",2005,0,1,4184011.12,3757470.52,2.46200
"3389063",2005,0,1,3858709.35,2956796.30,2.46200
"3389064",2005,0,1,2495909.37,0.00,2.46200
"3389065",2005,0,1,6369432.32,534273.52,2.46200
"3389066",2005,0,1,1538123.59,16031999.29,2.46200
"3389069",2005,0,1,3809970.03,1151111.14,2.46200
"3389070",2005,0,2,741764.75,83968.92,2.46200
"3389073",2005,0,1,3097546.46,2350297.06,2.46200
"3389075",2005,0,1,3177124.30,3347653.05,2.46200
"3389076",2005,0,3,1755885.92,4701368.03,2.46200
"3389077",2005,0,3,2043720.48,4492295.34,2.46200
"3389078",2005,0,4,1186996.88,6872606.54,2.46200
"3389079",2005,0,4,584325.12,0.00,2.46200
"3389080",2005,0,4,1225818.42,3032622.38,2.46200
"3389082",2005,0,3,751623.65,2135033.11,2.46200
"3389086",2005,0,4,17535641.96,325688.72,2.46200
"3389087",2005,0,4,4904636.42,3501038.08,2.46200
"3389091",2005,0,1,2209715.15,106302.87,2.46200
"3389099",2005,0,1,1823947.68,14560440.12,2.46200
"3389101",2005,0,2,3313340.36,198027.69,2.46200
"3389114",2005,0,4,733462.07,5424971.20,2.46200
"3389115",2005,0,4,1243609.87,1168860.54,2.46200
"3389116",2005,0,3,1813289.64,5735736.97,2.46200
"3389118",2005,0,4,4793984.53,3196152.32,2.46200
"3389121",2005,0,1,3752162.53,1259634.80,2.46200
"3389122",2005,0,4,2644886.49,0.00,2.46200
"3389124",2005,0,2,1633692.71,278068.20,2.46200
"3389125",2005,0,4,4455349.69,3976805.90,2.46200
"3389126",2005,0,1,689046.53,2960026.52,2.46200
"3389127",2005,0,1,2394073.29,2175865.13,2.46200
"3389128",2005,0,1,4437465.70,1290380.78,2.46200
"3389129",2005,0,1,1880114.84,2045722.55,2.46200
"3389130",2005,0,1,2712477.19,1788558.26,2.46200
"3389132",2005,0,1,4092807.85,4029818.54,2.46200
"3389133",2005,0,1,1037733.75,977234.40,2.46200
"3389137",2005,0,1,515867.99,1811186.63,2.46200
"3389141",2005,0,1,2028898.48,15618463.70,2.46200
"3389142",2005,0,1,1620553.11,1990076.94,2.46200
"3389147",2005,0,1,1292643.62,3479721.98,2.46200
"3389151",2005,0,1,454939.62,1239849.69,2.46200
"3389154",2005,0,2,2321090.48,0.00,2.46200
"3389155",2005,0,2,1474360.38,414065.55,2.46200
"3389156",2005,0,2,4400267.69,909399.76,2.46200
"3389166",2005,0,1,3281921.42,2018383.44,2.46200
"3389169",2005,0,4,2557864.00,1550994.00,2.46200
"3389170",2005,0,1,1751385.48,351042.59,2.46200
"3389177",2005,0,1,3528730.49,2460982.61,2.46200
"3389178",2005,0,1,596985.23,239532.67,2.46200
"3389180",2005,0,2,172631.76,2151411.34,2.46200
"3389181",2005,0,2,1638891.35,1073955.97,2.46200
"3389188",2005,0,1,1993904.42,3967964.85,2.46200
"3389189",2005,0,4,385523.52,521016.15,2.46200
